,TVOC,CO2,PM 2.5,PM 10,pm25Value,pm10Value,delta_Pw,delta_Pt,window1_area,window2_area,temp_in_air,rainfall,wind_direction,wind_speed,air_pressure,humidity_in_air,time_prime
2020-01-02 17:11:00,173.07339993624842,1501.8546897427425,13.198167842543972,14.58401009065671,13.0,35.0,0.0,0.0,0.0,0.0,5.699999999999994,0.0,249.60000000000025,2.5,1012.8000000000011,29.099999999999973,0
2020-01-02 17:12:00,173.48979464960155,1502.3411610383585,12.257671360414774,13.896844353215185,13.0,35.0,0.0,0.0,0.0,0.0,5.699999999999994,0.0,257.39999999999975,2.0,1012.8000000000011,29.099999999999973,0
2020-01-02 17:13:00,174.27574681558733,1503.3428956865057,11.892283593557035,13.57190910982831,13.0,35.0,0.0,0.0,0.0,0.0,5.699999999999994,0.0,259.5,1.900000000000002,1012.8000000000011,29.20000000000003,0
2020-01-02 17:14:00,175.33477943679193,1504.762576733822,11.950663252345258,13.350987093192076,13.0,35.0,0.0,0.0,0.0,0.0,5.699999999999994,0.0,259.5,1.799999999999998,1012.8000000000011,29.20000000000003,0
2020-01-02 17:15:00,177.24644589052178,1507.9011918613364,12.377614889232648,13.302631023113152,13.0,35.0,0.0,0.0,0.0,0.0,5.600000000000003,0.0,270.0,1.5999999999999985,1012.8000000000011,29.40000000000003,0
2020-01-02 17:16:00,179.12289853081708,1511.246359242276,12.241442250379556,12.308896808471502,13.0,35.0,0.0,0.0,0.0,0.0,5.600000000000003,0.0,260.5,1.5999999999999985,1012.8000000000011,29.70000000000003,0
2020-01-02 17:17:00,179.81491906714803,1512.5646204267098,13.421533545818107,13.811916625857043,13.0,35.0,0.0,0.0,0.0,0.0,5.600000000000003,0.0,265.5,1.900000000000002,1012.8000000000011,29.90000000000003,0
2020-01-02 17:18:00,180.05579203857872,1512.7610148869721,13.613125627902631,15.058075370361474,13.0,35.0,0.0,0.0,0.0,0.0,5.5,0.0,262.5,1.5,1012.8000000000011,30.20000000000003,0
2020-01-02 17:19:00,180.8372987278801,1513.9573898615827,11.945914275434099,15.181990762785638,13.0,35.0,0.0,0.0,0.0,0.0,5.5,0.0,248.89999999999975,2.2000000000000015,1012.8000000000011,30.09999999999997,0
2020-01-02 17:20:00,181.91458966723425,1515.7744874304035,10.585629639200839,12.004374059443764,13.0,35.0,0.0,0.0,0.0,0.0,5.5,0.0,266.10000000000025,1.900000000000002,1012.8000000000011,30.20000000000003,0
2020-01-02 17:21:00,183.5972569430895,1518.4797341957085,9.936852586081155,10.264049524352853,13.0,35.0,0.0,0.0,0.0,0.0,5.399999999999998,0.0,262.60000000000025,1.4000000000000008,1012.8000000000011,30.29999999999997,0
2020-01-02 17:22:00,185.63676144403826,1521.7618620380572,11.504105137826281,12.651966195727622,13.0,35.0,0.0,0.0,0.0,0.0,5.399999999999998,0.0,264.79999999999967,1.5999999999999985,1012.8000000000011,30.90000000000003,0
2020-01-02 17:23:00,186.88329857192764,1523.717732665183,11.41631964671782,12.73150917185735,13.0,35.0,0.0,0.0,0.0,0.0,5.300000000000006,0.0,275.79999999999967,1.0,1012.8000000000011,31.099999999999966,0
2020-01-02 17:24:00,187.57043165664356,1524.679488292033,9.85963131630861,10.115815291115677,13.0,35.0,0.0,0.0,0.0,0.0,5.199999999999994,0.0,258.7000000000003,1.5999999999999985,1012.8000000000011,31.099999999999966,0
2020-01-02 17:25:00,186.9414282114395,1523.8330846087013,11.50570895438395,11.789777150459262,13.0,35.0,0.0,0.0,0.0,0.0,5.199999999999994,0.0,262.7000000000003,1.5999999999999985,1012.8000000000011,31.29999999999997,0
2020-01-02 17:26:00,186.70343959378576,1523.4963562340342,11.495500443359642,11.525716572617373,13.0,35.0,0.0,0.0,0.0,0.0,5.1,0.0,273.89999999999975,0.7999999999999993,1012.900000000001,31.29999999999997,0
2020-01-02 17:27:00,186.26216143980088,1522.7690003405808,10.682235014509917,11.230314596514757,13.0,35.0,0.0,0.0,0.0,0.0,5.1,0.0,269.79999999999967,1.1000000000000008,1012.900000000001,31.400000000000034,0
2020-01-02 17:28:00,184.82220655205737,1520.417240936393,10.608169787789516,12.640296252388193,13.0,35.0,0.0,0.0,0.0,0.0,5.1,0.0,271.39999999999975,1.2000000000000015,1012.900000000001,31.29999999999997,0
2020-01-02 17:29:00,185.32034690881858,1521.247975893803,9.973666558425267,10.983983817397327,13.0,35.0,0.0,0.0,0.0,0.0,5.0,0.0,262.7999999999997,1.0,1012.900000000001,31.29999999999997,0
2020-01-02 17:30:00,187.40012420131796,1524.3298951442323,10.84347564162235,11.597583721012906,13.0,35.0,0.0,0.0,0.0,0.0,5.0,0.0,256.0,1.5,1012.900000000001,31.20000000000003,0
2020-01-02 17:31:00,189.0248983696744,1526.4964968632778,10.43786858066252,12.322703580038278,13.0,35.0,0.0,0.0,0.0,0.0,5.0,0.0,268.60000000000025,1.2000000000000015,1012.8000000000011,31.099999999999966,0
2020-01-02 17:32:00,189.76243501137236,1527.4483584991913,11.062180305355879,13.198040342422823,13.0,35.0,0.0,0.0,0.0,0.0,5.0,0.0,252.89999999999975,0.899999999999999,1012.8000000000011,31.0,0
2020-01-02 17:33:00,190.8427193032876,1528.8317716350546,10.52923344888897,12.124716440934606,13.0,35.0,0.0,0.0,0.0,0.0,4.900000000000001,0.0,274.79999999999967,1.2000000000000015,1012.8000000000011,31.5,0
2020-01-02 17:34:00,191.02071737156987,1529.0503423952046,12.20623437100922,14.430346844690035,13.0,35.0,0.0,0.0,0.0,0.0,4.900000000000001,0.0,270.10000000000025,1.0,1012.8000000000011,32.099999999999966,0
2020-01-02 17:35:00,190.74412715244503,1528.6865550887983,10.590811383857705,14.04772175753049,13.0,35.0,0.0,0.0,0.0,0.0,4.800000000000006,0.0,277.10000000000025,0.899999999999999,1012.8000000000011,32.099999999999966,0
2020-01-02 17:36:00,191.16263208997336,1529.2587924704449,9.720961651620375,11.33332323889015,13.0,35.0,0.0,0.0,0.0,0.0,4.800000000000006,0.0,277.79999999999967,1.0,1012.8000000000011,32.0,0
2020-01-02 17:37:00,190.49753127310845,1528.3438126210142,10.120369413950673,11.32553204125924,13.0,35.0,0.0,0.0,0.0,0.0,4.800000000000006,0.0,275.60000000000025,0.899999999999999,1012.8000000000011,31.900000000000034,0
2020-01-02 17:38:00,189.69738121329115,1527.1669300099488,9.149059167951796,10.387284645352775,13.0,35.0,0.0,0.0,0.0,0.0,4.800000000000006,0.0,291.89999999999986,0.7000000000000004,1012.8000000000011,31.79999999999997,0
2020-01-02 17:39:00,190.17180472486064,1527.9151955719988,9.756588967758985,10.153273158651379,13.0,35.0,0.0,0.0,0.0,0.0,4.699999999999995,0.0,278.0,1.7000000000000017,1012.900000000001,32.099999999999966,0
2020-01-02 17:40:00,188.49991719260305,1525.8715891520396,9.364654316955855,12.14883631340161,13.0,35.0,0.0,0.0,0.0,0.0,4.699999999999995,0.0,269.39999999999975,1.4000000000000008,1012.900000000001,32.400000000000034,0
2020-01-02 17:41:00,189.6707721988171,1527.319683694398,8.60735786057438,11.118468736299855,13.0,35.0,0.0,0.0,0.0,0.0,4.599999999999998,0.0,275.5,1.5,1012.900000000001,32.5,0
2020-01-02 17:42:00,186.20381508449407,1522.2113622355535,8.393349475941768,8.503763865572882,13.0,35.0,0.0,0.0,0.0,0.0,4.599999999999998,0.0,267.89999999999975,1.4000000000000008,1012.900000000001,32.79999999999997,0
2020-01-02 17:43:00,183.64103196024251,1518.5943369318657,8.810261269636745,9.29482406329322,13.0,35.0,0.0,0.0,0.0,0.0,4.5,0.0,274.29999999999967,2.2000000000000015,1012.900000000001,32.5,0
2020-01-02 17:44:00,185.5658649065733,1521.6647374101199,10.51552094838775,11.050952138821755,13.0,35.0,0.0,0.0,0.0,0.0,4.5,0.0,238.29999999999976,1.2999999999999985,1012.900000000001,32.400000000000034,0
2020-01-02 17:45:00,186.45737276945687,1523.0802275746062,10.602552335514613,11.309109501024524,13.0,35.0,0.0,0.0,0.0,0.0,4.5,0.0,266.29999999999967,1.2999999999999985,1012.900000000001,32.5,0
2020-01-02 17:46:00,188.47739225165074,1525.7806253473059,10.063287641465283,11.303703038972406,13.0,35.0,0.0,0.0,0.0,0.0,4.400000000000003,0.0,263.39999999999975,1.2000000000000015,1012.900000000001,32.400000000000034,0
2020-01-02 17:47:00,190.12303580541035,1527.8845717898546,10.07737157434428,10.6323445437311,13.0,35.0,0.0,0.0,0.0,0.0,4.400000000000003,0.0,271.70000000000033,1.2000000000000015,1013.0,32.400000000000034,0
2020-01-02 17:48:00,189.9913434394853,1527.7108264308163,9.384295990216685,11.146727734107186,13.0,35.0,0.0,0.0,0.0,0.0,4.300000000000005,0.0,275.20000000000033,1.2000000000000015,1013.0,32.400000000000034,0
2020-01-02 17:49:00,190.57004684334512,1528.4729422095893,9.556163420785623,9.78507371825864,13.0,35.0,0.0,0.0,0.0,0.0,4.300000000000005,0.0,272.89999999999975,0.7000000000000004,1013.0,32.29999999999997,0
2020-01-02 17:50:00,189.9832455917422,1527.7722076866303,8.890044432423231,8.96010958809448,13.0,35.0,0.0,0.0,0.0,0.0,4.300000000000005,0.0,263.60000000000025,1.0,1013.0,32.599999999999966,0
2020-01-02 17:51:00,188.1933237685809,1525.520080844405,8.990024003991172,9.840029622460795,13.0,35.0,0.0,0.0,0.0,0.0,4.199999999999995,0.0,259.39999999999975,1.0,1013.099999999999,32.70000000000003,0
2020-01-02 17:52:00,190.7314475948683,1528.7722840234044,8.867277813654402,9.347518597623214,13.0,35.0,0.0,0.0,0.0,0.0,4.199999999999995,0.0,271.39999999999975,0.7999999999999993,1013.099999999999,32.70000000000003,0
